articleId,title,lastUpdated
70868,Tacitus,2021-07-01
70869,Tacitus,2021-07-01
70870,Tacloban,2022-10-10
70872,Tacna,2021-07-01
70873,Tacoma,2021-12-07
70874,Tacoma Narrows Bridge,2021-07-01
70875,Taconic orogeny,2021-07-01
70876,Taconic Range,2021-07-01
70877,taconite,2021-07-01
70878,tactical weapons system,2021-07-01
70880,Tacuarembó,2021-07-01
70881,Gulf of Tadjoura,2021-07-01
70882,Tadoba National Park,2021-07-01
70883,tadpole,2022-04-20
70884,tadpole shrimp,2022-05-20
70885,tae kwon do,2021-07-01
70886,Taebaek Mountains,2021-07-01
70887,Taedong River,2021-07-01
70888,Taegu,2021-07-01
70889,Taejŏn,2023-02-13
70890,tael,2021-07-01
70891,Taenia,2021-07-01
70892,taeniodont,2021-07-01
70893,Conrad Taeuber and Irene Barnes Taeuber,2021-07-01
70894,Taewŏn-gun,2021-07-01
70896,Taff Vale case,2021-07-01
70897,taffeta,2021-07-01
70898,taffy,2021-11-01
70899,Tafilalt,2021-07-01
70900,tafsīr,2021-07-01
70901,Lorado Taft,2022-06-24
70902,Robert A. Taft,2021-07-01
70903,William Howard Taft,2021-07-01
70904,Taft–Hartley Act,2021-07-01
70905,tag,2021-07-01
70906,Tagalog,2021-07-01
70907,Tagalog language,2021-07-01
70908,Taganrog,2021-07-01
70909,Tagawa,2021-07-01
70910,Tagaytay,2021-07-01
70911,Tagbilaran,2021-07-01
70912,Battle of Taginae,2021-07-01
70913,Filippo Taglioni,2021-07-01
70914,Marie Taglioni,2021-07-01
70915,tagmemics,2021-07-01
70916,Debendranath Tagore,2021-07-01
70917,Rabindranath Tagore,2021-07-01
70918,Tagus River,2023-02-13
70919,Ṭāhā Ḥusayn,2021-07-01
70920,tahajjud,2021-07-01
70921,Mount Tahan,2021-07-01
70922,Taharqa,2021-07-01
70923,Tahirid dynasty,2021-09-03
70924,Tahiti,2021-07-01
70925,Tahlequah,2021-07-01
70926,Tahltan,2021-07-01
70927,Ṭahmāsp I,2021-07-01
70928,Lake Tahoe,2021-07-01
70929,Tahoua,2021-07-01
70930,tahr,2021-07-01
70931,Rifāʿah Rāfiʿ al-Ṭahṭāwī,2021-07-01
70932,Tai,2021-07-01
70933,Mount Tai,2021-07-01
70934,Parc National de Taï,2021-07-01
70935,Dai Zhen,2021-07-01
70936,taiji,2021-07-01
70937,tai chi chuan,2021-07-01
70938,Dai Jin,2021-07-01
70939,Taizhou,2021-07-01
70940,Tai-chung,2021-07-01
70941,Tai-chung,2021-07-01
70942,Taihang Mountains,2021-07-01
70943,Taixu,2021-07-01
70944,Lake Tai,2021-07-01
70946,Tai-nan,2021-07-01
70947,Tai-nan,2021-07-01
70948,New Taipei City,2021-07-01
70949,Taizu,2021-11-22
70950,Taizu,2021-11-22
70951,Taizong,2021-11-22
70952,Taizong,2021-11-22
70953,Tai-tung,2021-07-01
70954,Tai-tung,2021-07-01
70955,Taiyuan,2021-07-01
70956,Taidu,2021-07-01
70957,Taieri River,2021-07-01
70958,Al-Ṭāʾif,2021-07-01
70959,taifa,2021-07-01
70961,Taigo Wangsa,2021-07-01
70962,Taihape,2021-07-01
70963,Taihō code,2021-07-01
70964,Taika era reforms,2021-07-01
70965,taiko,2021-07-01
70966,Taikō Josetsu,2021-07-01
70967,tail,2022-07-28
70968,tailed frog,2021-07-01
70969,taille,2021-07-01
70970,tailless whip scorpion,2021-07-01
70971,tailorbird,2022-08-03
70972,Hippolyte Taine,2021-07-01
70973,Taino,2021-07-01
70974,Charles Sumner Tainter,2021-07-01
70975,taipan,2021-07-01
70976,Taipei,2021-09-29
70977,Taiping,2021-07-01
70978,Taiping Rebellion,2021-07-01
70979,Taira Family,2021-07-01
70980,Taira Kiyomori,2021-07-01
70981,Taira Masakado,2021-07-01
70982,Taira Masamori,2021-07-01
70983,Taira Tadamori,2021-07-01
70984,tairō,2021-07-01
70985,Tairona,2021-07-01
70986,Aleksandr Yakovlevich Tairov,2021-07-01
70987,Taishō,2021-07-01
70988,Archibald Campbell Tait,2021-07-01
70989,Peter Guthrie Tait,2021-07-01
70991,Taiwan Strait,2021-07-01
70992,Taïyetos Mountains,2021-07-01
70993,Taiyō,2021-07-01
70994,Taʿizz,2021-07-01
70995,taj,2021-07-01
70996,Taj Mahal,2021-07-01
70997,Tajik,2021-07-01
70999,Tajimi,2021-07-01
71000,Tajumulco Volcano,2021-07-01
71001,Takahama Kyoshi,2021-07-01
71002,takahe,2021-07-01
71003,Takakkaw Falls,2021-07-01
71004,Takamatsu,2021-07-01
71005,Jokichi Takamine,2021-07-01
71006,Takamura Kōun,2021-07-01
71007,Takaoka,2021-07-01
71008,Takarazuka,2021-07-01
71009,Takasago,2021-07-01
71010,Takasaki,2021-07-01
71011,"Takashimaya Co., Ltd.",2021-07-01
71012,Takasugi Shinsaku,2021-07-01
71013,Takatsuki,2021-07-01
71014,Takayama,2021-07-01
71015,Takeda Shingen,2021-07-01
71016,Takefu,2021-07-01
71017,Takeshita Noboru,2021-07-01
71018,takin,2021-07-01
71019,Takizawa Bakin,2021-07-01
71020,takkanah,2021-07-01
71022,Takoma Park,2021-07-01
71023,Taksin,2021-07-01
71024,"Takuma Shōga, original name Takuma Tamemoto",2021-07-01
71025,tala,2021-07-01
71026,Talak,2021-07-01
71027,Talambo affair,2021-07-01
71028,Talara,2021-07-01
71030,Talat Paşa,2021-07-01
71031,Talaud Islands,2021-07-01
71032,Talavera de la Reina,2021-07-01
71033,talbīyah,2021-07-01
71034,William Henry Fox Talbot,2021-07-01
71035,talc,2022-06-24
71036,Talca,2021-07-01
71037,Talcahuano,2022-01-11
71038,Taldyqorghan,2021-07-01
71039,The Tale of Genji,2021-07-01
71040,Talence,2021-07-01
71041,talent,2021-07-01
71042,Talented Tenth,2021-07-01
71043,Taliesin,2021-07-01
71044,Taliesin and Taliesin West,2021-07-01
71045,Battle of Talikota,2021-07-01
71046,talion,2021-07-01
71047,taʿlīq script,2021-07-01
71048,Talish Mountains,2021-07-01
71049,talisman,2021-07-01
71050,talking drum,2021-07-01
71051,Tall-e Bakun,2021-07-01
71052,tall oil,2021-07-01
71053,tall tale,2021-07-01
71054,Tall al-Zaʿtar,2021-11-12
71055,Talladega,2022-05-04
71056,Talladega Mountain,2021-07-01
71057,tallage,2021-07-01
71058,Tallahassee,2021-11-03
71059,Tallahatchie River,2021-07-01
71060,Tallapoosa River,2021-07-01
71061,Maria Tallchief,2021-07-01
71062,Marjorie Tallchief,2021-12-07
71063,Gédéon Tallemant des Réaux,2021-07-01
71064,Tallensi,2021-07-01
71065,"Charles-Maurice de Talleyrand, prince de Bénévent",2021-07-01
71066,Jean-Lambert Tallien,2021-07-01
71067,Tallinn,2021-07-01
71068,Thomas Tallis,2021-07-01
71069,ṭallit,2021-07-01
71070,tallow,2021-07-01
71071,tallow tree,2021-07-01
71072,François-Joseph Talma,2021-07-01
71074,Talmud Torah,2021-07-01
71075,"Jean Talon, count dOrsainville",2021-07-01
71076,Talpur,2021-07-01
71077,Jacob ben Meir Tam,2021-07-01
71078,tama,2021-07-01
71079,Tamale,2021-07-01
71080,tamale,2021-07-01
71081,Tamāng,2021-07-01
71082,Tamanrasset,2021-07-01
71083,Tamano,2021-07-01
71084,Tamaqua,2021-07-01
71085,River Tamar,2021-07-01
71086,River Tamar,2021-07-01
71087,tamarau,2021-07-01
71089,tamarin,2021-07-01
71090,tamarind,2021-07-01
71091,tamarisk,2021-07-01
71092,tamāshā,2021-07-01
71093,Tamaulipas,2021-07-01
71094,tamaya,2021-07-01
71095,Rufino Tamayo,2021-07-01
71096,Manuel Tamayo y Baus,2021-07-01
71097,Tambacounda,2021-07-01
71098,Oliver Tambo,2021-07-01
71099,Mount Tambora,2021-07-01
71100,tambour,2021-07-01
71101,tambura,2021-07-01
71102,tambourine,2021-07-01
71103,Tambov,2021-07-01
71104,Tambov,2021-07-01
71105,Antonio Tamburini,2021-07-01
71106,Tameside,2021-07-01
71107,Tami style,2021-07-01
71108,Tamiahua Lagoon,2021-07-01
71109,Tamil,2021-07-01
71110,Tamil language,2022-08-03
71111,Tamil literature,2021-07-01
71113,Tamilnad Plains,2021-07-01
71114,Tamilnad Uplands,2021-07-01
71115,Al-Taʾmīm,2021-07-01
71116,Helen Tamiris,2021-07-01
71117,Tamluk,2021-07-01
71118,Igor Yevgenyevich Tamm,2021-07-01
71119,Gustav Tammann,2021-07-01
71120,Tammany Hall,2021-07-01
71121,Tammuz,2021-07-01
71122,Fast of Tammuz,2021-07-01
71123,Tampa,2021-11-05
71124,Tampa Bay,2021-07-01
71125,Tampere,2022-08-26
71126,Tampico,2022-02-15
71127,Tamworth,2021-07-01
71128,Tamworth,2021-07-01
71129,Tan Cheng Lock,2021-07-01
71130,tan-e,2021-07-01
71131,Ibrahim Datuk Tan Malaka,2021-07-01
71132,Tan-shui,2021-07-01
71133,Tan-Tan,2021-11-01
71134,Dandong,2021-07-01
71135,Lake Tana,2021-07-01
71136,Tana River,2021-07-01
71137,Tanabe Hajime,2021-07-01
71138,tanager,2021-07-01
71139,Tanagra,2021-07-01
71140,Tanagra figurine,2021-07-01
71141,tanaid,2021-07-01
71142,Tanaina,2021-07-01
71143,Baron Tanaka Giichi,2021-07-01
71144,Tanaka Kakuei,2021-07-01
71145,Tanaka Ōdō,2021-07-01
71146,Tanala,2021-07-01
71147,Tanana,2021-07-01
71148,Tanana River,2021-07-01
71149,Tanaquil,2021-07-01
71150,tanbark oak,2021-07-01
71151,ṭanbūr,2021-07-01
71152,Tancred,2021-07-01
71153,Tancred of Hauteville,2021-07-01
71154,Tandil,2021-07-01
71155,tandoori cookery,2021-11-01
71156,Tandridge,2021-07-01
71157,James Napper Tandy,2021-07-01
71158,Roger B. Taney,2021-07-01
71159,Sergey Taneyev,2021-07-01
71160,Tanezrouft,2021-07-01
71161,Tang,2021-07-01
71162,Tang dynasty,2021-07-01
71163,Tanggu,2021-07-01
71164,Tanggula Mountains,2021-07-01
71165,Tangshan,2021-07-01
71166,Tang Yin,2021-07-01
71167,Tanga,2021-07-01
71168,Tangail,2021-07-01
71169,Lake Tanganyika,2021-10-15
71170,Tange Kenzō,2021-07-01
71171,tangent,2021-08-06
71172,tangerine,2021-07-01
71173,Tangier,2021-07-01
71174,tango,2023-02-03
71175,Eva Tanguay,2021-07-01
71176,Tangub,2021-07-01
71177,Tangun,2021-07-01
71178,Yves Tanguy,2021-07-01
71179,taṇhā,2021-07-01
71180,Tani Bunchō,2021-07-01
71181,Tanimbar Islands,2021-07-01
71182,Tanis,2021-07-01
71183,tanistry,2021-07-01
71184,Tanit,2021-07-01
71186,Tanizaki Junichirō,2021-07-01
71189,tanka,2021-07-01
71190,tankard,2021-07-01
71191,tanker,2021-08-11
71192,tanna,2021-07-01
71193,Tanna,2021-07-01
71194,Battle of Tannenberg,2021-07-01
71195,David Tannenberg,2021-07-01
71196,Väinö Tanner,2021-07-01
71197,Tänn Falls,2021-07-01
71198,Tannhäuser,2021-07-01
71199,tannin,2021-07-01
71200,tanning,2021-07-01
71201,Tannu-Ola,2021-07-01
71202,Tano River,2021-07-01
71203,Tanomura Chikuden,2021-07-01
71204,tansy,2021-07-01
71205,Ṭanṭā,2021-07-01
71206,tantalite,2021-07-01
71207,tantalum,2021-07-01
71208,Tantalus,2021-07-01
71209,Tantia Tope,2021-07-01
71210,Tantra,2021-07-01
71212,"Bernardo, Marquess Tanucci",2021-07-01
71213,Tanūkh,2021-07-01
71214,Tanuma Okitsugu,2021-07-01
71216,Tanzimat,2021-07-01
71217,dao,2021-07-01
71218,Tao Qian,2021-07-01
71219,Tao Hongjing,2021-07-01
71220,Daoguang,2021-07-01
71221,Tao Sheng,2021-07-01
71222,Tao-te Ching,2021-07-01
71223,taotie,2021-07-01
71224,Daozang,2021-07-01
71225,Tao-yüan,2021-07-01
71226,Tao-yüan,2021-07-01
71228,Taoka Kazuo,2023-05-05
71229,Taormina,2021-07-01
71230,Taos,2021-07-01
71231,Taounate,2021-07-01
71232,tap dance,2021-07-01
71233,Tapachula,2022-02-15
71234,tapaculo,2021-07-01
71235,Tapajós River,2021-07-01
71236,tapas,2021-07-01
71237,tape lace,2021-07-01
71238,tape recording,2021-07-01
71240,tapeworm,2021-07-01
71241,Antoni Tàpies,2021-07-01
71242,Tapinocephalus,2021-07-01
71243,Tapio,2021-07-01
71244,tapioca,2021-07-01
71245,tapir,2021-07-01
71246,tapo style,2021-07-01
71247,Tappa Ḥiṣār,2021-07-01
71248,Arthur Tappan,2021-07-01
71249,Tapti River,2021-07-01
71250,Ṭāq-e Bostān,2021-07-01
71251,Mīrzā Taqī Khān,2021-07-01
71252,taqiyyah,2021-07-01
71253,taqlīd,2021-07-01
71254,taqsīm,2021-07-01
71255,tar,2021-07-01
71256,Tar-Baby,2021-07-01
71257,tar sand,2021-07-01
71258,Tara,2021-07-01
71259,Tara,2021-07-01
71260,Tara brooch,2021-07-01
71261,Tara Singh,2021-07-01
71262,Taraba,2021-07-01
71263,Ṭarafah ibn al-ʿAbd,2021-07-01
71264,Tarahumara,2021-07-01
71265,Tarai,2021-07-01
71266,Tarakan Island,2021-07-01
71267,Yelizaveta Alekseyevna Tarakanova,2021-07-01
71268,Taranaki,2021-07-01
71269,Taranis,2021-07-01
71270,tarantella,2021-07-01
71271,Taranto,2021-07-01
71272,Gulf of Taranto,2021-07-01
71273,tarantula,2021-07-01
71274,Battles of Taraori,2021-07-01
71275,Tarapacá,2021-07-01
71276,Tarasco,2021-07-01
71277,Tarascon,2021-07-01
71278,Alla Tarasova,2021-07-01
71279,taravana syndrome,2022-06-22
71280,Tarawa,2021-07-01
71281,Tarbela Dam,2021-07-01
71282,Ida Tarbell,2021-07-01
71283,Tarbert,2021-07-01
71284,Tarbes,2021-07-01
71285,tarboosh,2021-07-01
71286,Gabriel Tarde,2021-07-01
71287,André Tardieu,2021-07-01
71288,tardigrade,2021-07-01
71289,tare,2021-07-01
71290,Taree,2021-07-01
71291,target theory,2021-07-01
71292,Targum,2021-07-01
71293,Tarhun,2021-07-01
71295,Tarija,2021-07-01
71296,Tarim River,2021-07-01
71297,Ṭāriq ibn Ziyād,2021-07-01
71298,tariqa,2021-07-01
71300,Booth Tarkington,2021-07-01
71301,Andrey Arsenyevich Tarkovsky,2021-07-01
71302,Tarkwa,2021-07-01
71303,Richard Tarlton,2021-10-15
71305,tarn,2021-07-01
71307,Tarn River,2021-07-01
71309,Tarnobrzeg,2021-07-01
71311,Tarnów,2021-07-01
71312,Jan Tarnowski,2021-07-01
71313,taro,2021-08-11
71314,tárogató,2021-07-01
71315,Taronga Zoo,2021-07-01
71316,tarot,2021-07-01
71317,tarpan,2021-07-01
71318,Tarpeia,2021-07-01
71319,tarpon,2021-07-01
71320,Tarpon Springs,2021-07-01
71321,Tarquin,2021-07-01
71322,Tarquin,2021-07-01
71323,Tarquinia,2021-07-01
71324,tarragon,2022-07-18
71325,Tarragona,2021-07-01
71326,Tarragona,2021-07-01
71327,Terrassa,2021-07-01
71328,Siegbert Tarrasch,2021-07-01
71329,Tarrytown,2021-07-01
71330,tarsal,2021-07-01
71331,tarsier,2021-10-15
71332,Alfred Tarski,2021-07-01
71333,Tarsus,2021-07-01
71334,Niccolò Fontana Tartaglia,2021-07-01
71335,tartan,2021-07-01
71336,tartaric acid,2021-08-06
71337,Tartessus,2021-07-01
71338,Giuseppe Tartini,2021-07-01
71339,Tartu,2021-07-01
71340,Ṭarṭūs,2021-07-01
71341,Luis Taruc,2021-07-01
71342,Tarumanegara,2021-07-01
71343,tarweed,2021-07-01
71344,Tarzan,2021-07-01
71345,Tasaday,2021-07-01
71346,Daşoguz,2021-07-01
71347,tashbīh,2021-07-01
71348,Tashkent,2021-07-01
71349,Tashkent Declaration,2022-12-20
71350,tashlik,2021-07-01
71351,Tasian culture,2021-07-01
71352,Tasikmalaya,2021-07-01
71353,Tasman,2021-09-02
71354,Abel Tasman,2021-07-01
71355,Tasman Peninsula,2023-04-28
71356,Tasman Sea,2021-07-01
71358,Tasmanian Aboriginal people,2021-07-01
71359,Tasmanian cedar,2021-07-01
71360,Tasmanian devil,2021-07-01
71361,Tasmanian languages,2021-07-01
71362,thylacine,2022-09-07
71363,ITAR-TASS,2021-07-01
71364,James Tassie,2021-07-01
71365,Tassili-n-Ajjer,2021-07-01
71366,Bernardo Tasso,2021-07-01
71367,Torquato Tasso,2021-07-01
71368,Alessandro Tassoni,2021-07-01
71369,taste,2021-07-01
71370,tat tvam asi,2021-07-01
71371,Tata,2021-11-11
71372,Tata family,2022-03-18
71373,Tatabánya,2021-07-01
71374,tatami,2021-07-01
71375,Tatar,2021-07-01
71376,Tatar language,2021-07-01
71377,Tatar Strait,2021-07-01
71378,Gheorghe Tătărescu,2021-07-01
71379,Tatarstan,2021-07-01
71380,Allen Tate,2021-07-01
71381,Nahum Tate,2021-07-01
71382,Tate galleries,2021-12-02
71383,Tatebayashi,2021-07-01
71384,Tathagata,2021-07-01
71385,Jacques Tati,2021-07-01
71386,Tatian,2021-10-18
71387,Vasily Nikitich Tatishchev,2021-07-01
71388,The Tatler,2021-07-01
71389,Vladimir Tatlin,2021-07-01
71390,Tatra Mountains,2021-07-01
71391,tatting,2021-07-01
71392,tattler,2021-07-01
71393,tattoo,2021-07-01
71394,Art Tatum,2021-10-15
71395,Edward L. Tatum,2021-07-01
71396,tau,2021-07-01
71397,Tausug,2021-07-01
71398,Taubaté,2021-07-01
71399,Henry Taube,2021-07-01
71400,Richard Tauber,2021-07-01
71401,Taughannock Falls,2021-07-01
71402,Johann Tauler,2021-07-01
71403,Taum Sauk Mountain,2021-07-01
71404,Taunggyi,2021-07-01
71405,Taunton,2021-07-01
71406,Taunton Deane,2021-07-01
71407,Taunus,2021-08-12
71408,Lake Taupō,2021-08-06
71409,Tauranga,2021-07-01
71410,Tauri,2021-07-01
71411,Taurobolium,2021-07-01
71412,Taurt,2021-07-01
71413,Taurus,2021-07-01
71414,Taurus Mountains,2021-07-01
71415,Hans Tausen,2021-07-01
71416,Karl Tausig,2021-07-01
71417,Frank William Taussig,2021-07-01
71418,Helen Brooke Taussig,2021-07-01
71419,tautog,2021-07-01
71420,tautology,2021-07-01
71421,tautomerism,2021-08-06
71422,Eugénio Tavares,2021-07-01
71423,Tavda,2021-07-01
71424,tavern,2022-03-21
71425,John Taverner,2021-07-01
71426,Taveuni Island,2021-07-01
71427,Taviani brothers,2021-07-01
71428,Conspiracy of the Távoras,2021-07-01
71429,Tavoy,2021-07-01
71430,Tawau,2021-07-01
71431,Muḥammad Tawfīq Pasha,2021-07-01
71432,tawhid,2021-07-01
71433,Tawi Tawi,2021-07-01
71434,Richard Henry Tawney,2021-07-01
71435,Tozeur,2021-07-01
71436,tax,2021-07-01
71437,Sol Tax,2021-07-01
71438,Tax Court,2021-07-01
71440,Taxaceae,2022-04-11
71442,Taxco,2021-07-01
71443,taxicab,2021-07-01
71444,taxidermy,2021-07-01
71445,Taxila,2021-07-01
71448,taxon,2021-07-01
71450,River Tay,2021-07-01
71451,Tay Ninh,2021-07-01
71452,Tay-Sachs disease,2021-07-01
71453,Tay Son Brothers,2021-07-01
71454,Tayacian industry,2021-07-01
71455,Tayama Katai,2021-07-01
71456,A.J.P. Taylor,2021-07-01
71457,Albert Hoyt Taylor,2021-07-01
71458,Bayard Taylor,2021-07-01
71459,Brook Taylor,2021-07-01
71460,David Watson Taylor,2021-07-01
71461,Edward Taylor,2021-07-01
71462,Elizabeth Taylor,2021-07-01
71463,Elizabeth Taylor,2021-07-01
71464,Frederick W. Taylor,2021-07-01
71465,Jeremy Taylor,2021-07-01
71466,John Taylor,2021-07-01
71467,John Taylor,2021-07-01
71468,John Henry Taylor,2021-07-01
71469,Joseph Taylor,2021-07-01
71470,"Joseph H. Taylor, Jr.",2021-07-01
71471,Laurette Taylor,2021-07-01
71472,Maxwell Davenport Taylor,2021-07-01
71473,Myron C. Taylor,2021-07-01
71474,Paul Taylor,2021-07-01
71475,Richard E. Taylor,2021-07-01
71476,Zachary Taylor,2021-07-01
71477,Taymyr,2021-07-01
71478,Taymyr Peninsula,2021-07-01
71479,tayra,2021-07-01
71481,Taza,2021-07-01
71482,Tbilisi,2021-07-01
71483,Pyotr Ilyich Tchaikovsky,2021-07-01
71484,Alexander Tcherepnin,2021-07-01
71485,Nikolay Tcherepnin,2021-07-01
71486,Saul Tchernichowsky,2022-03-09
71487,Tchibanga,2021-07-01
71488,Tchicaya U Tamsi,2021-07-01
71489,Zwedru,2021-07-01
71490,Tczew,2021-07-01
71491,de,2021-07-01
71492,Palazzo del Te,2021-07-01
71493,Lake Te Anau,2021-07-01
71494,Te Aroha,2021-07-01
71495,Dezhou,2021-07-01
71496,Te Deum laudamus,2021-07-01
71497,Dehua porcelain,2021-07-01
71498,Kiri Te Kanawa,2021-07-01
71499,Dezong,2021-07-01
71501,Tea Act,2021-07-01
71502,tea and coffee service,2021-07-01
71503,tea ceremony,2021-07-01
71504,tea olive,2021-07-01
71505,Blackbeard,2021-07-01
71507,teaching machine,2021-07-01
71508,Jack Teagarden,2021-07-01
71509,Walter Dorwin Teague,2021-07-01
71510,teak,2021-07-01
71511,teal,2021-07-01
71512,team handball,2021-07-01
71513,team roping,2021-07-01
71514,Teamsters Union,2023-05-05
71515,Teapot Dome Scandal,2021-07-01
71516,tear duct and glands,2021-07-01
71517,tear gas,2021-07-01
71518,Sara Teasdale,2021-07-01
71519,teasel,2021-07-01
71520,Renata Tebaldi,2021-07-01
71521,Tébessa,2021-07-01
71522,technetium,2021-07-01
71523,technical assistance,2021-07-01
71524,technical education,2023-02-23
71525,Technicolor,2021-07-01
71526,technocracy,2021-07-01
71527,technology,2021-07-01
71528,Tecomán,2021-07-01
71529,tectogene,2021-07-01
71530,tectonics,2021-07-01
71531,Tecumseh,2023-04-26
71532,Teda,2021-07-01
71533,Teda language,2021-07-01
71534,"Arthur William Tedder, 1st Baron Tedder",2021-07-01
71535,Teddington,2021-07-01
71536,teens,2021-07-01
71537,River Tees,2022-04-11
71538,Teesdale,2021-07-01
71539,Tefé,2021-07-01
71540,Teflon,2021-07-01
71541,Tefnakhte,2021-07-01
71542,Tegal,2021-07-01
71543,Tegea,2021-07-01
71544,Tegelen,2021-07-01
71545,Tegernsee,2021-07-01
71546,Guru Tegh Bahādur,2022-03-07
71547,Esaias Tegnér,2021-07-01
71548,tegu,2021-07-01
71549,Tegucigalpa,2021-07-01
71550,Tehrān,2021-07-01
71551,Tehrān Conference,2021-07-01
71552,Tehri,2021-07-01
71553,Tehuacán,2022-02-15
71554,Gulf of Tehuantepec,2021-07-01
71555,Isthmus of Tehuantepec,2021-07-01
71556,Tehuelche,2021-07-01
71557,Teide Peak,2021-07-01
71558,Teignbridge,2021-07-01
71559,Teignmouth,2021-07-01
71560,Pierre Teilhard de Chardin,2021-07-01
71561,Herman Teirlinck,2021-07-01
71562,Teishebaini,2023-01-25
71563,Teispes,2021-07-01
71564,Léon Teisserenc de Bort,2021-07-01
71565,St. Kateri Tekakwitha,2021-07-01
71566,Lake Tekapo,2021-07-01
71567,Tekirdağ,2021-07-01
71568,Tekke carpet,2021-07-01
71569,tektite,2023-01-20
71570,Tel Aviv–Yafo,2022-05-23
71571,Tel Ḥay,2021-07-01
71572,Tela,2021-07-01
71573,Telakhon,2021-07-01
71574,Telengana Plateau,2021-07-01
71576,Telde,2021-07-01
71578,teledu,2021-07-01
71579,Telegonus,2021-07-01
71581,"Pál, Count Teleki",2021-07-01
71582,"Sámuel, Count Teleki",2021-07-01
71583,Telemachus,2021-07-01
71584,Georg Philipp Telemann,2021-07-01
71586,telemetry,2021-07-01
71587,teleological ethics,2021-07-01
71588,teleology,2021-07-01
71589,Teleorman,2021-07-01
71591,telepathy,2021-07-01
71593,teleprinter,2021-07-01
71595,Bernardino Telesio,2021-07-01
71596,St. Telesphorus,2022-09-02
71598,telex,2021-07-01
71599,Telford,2021-07-01
71600,Thomas Telford,2021-07-01
71601,telharmonium,2021-07-01
71602,Telangana,2021-07-01
71603,Telipinus,2021-07-01
71604,tell,2021-07-01
71605,William Tell,2021-07-01
71606,Tell Atlas,2021-07-01
71607,Edward Teller,2021-11-01
71608,Thalassery,2021-07-01
71609,telluric current,2021-07-01
71610,tellurium,2021-07-01
71611,Tellus,2021-07-01
71612,Telstar,2021-07-01
71613,Telugu language,2021-07-01
71614,Telugu literature,2021-07-01
71615,Teluk Intan,2021-07-01
71616,telum figure,2021-07-01
71617,Tema,2021-07-01
71618,Tembu,2021-07-01
71619,temenggong,2021-07-01
